frame;time;player_pos_x;player_pos_y;player_pos_z;player_up_x;player_up_y;player_up_z;rel_r_hand_x;rel_r_hand_y;rel_r_hand_z;r_hand_up_x;r_hand_up_y;r_hand_up_z;gaze_vec_x;gaze_vec_y;gaze_vec_z;gaze_p_x;gaze_p_y;gaze_p_z;obj_tag;gaze_to_screen_x;gaze_to_screen_y;gaze_to_screen_z;obj_interacted_with
100;08-04-2022 18:07:16 410;-2,0584;1,2787;1,2896;-0,0314;0,9779;0,2067;0,1992;-0,3374;0,4950;-0,0045;0,9833;-0,1817;0,0222;-0,3104;0,9503;-1,9770;0,6420;2,2010;8;1.180,9830;913,6926;1,0244;0
101;08-04-2022 18:07:16 421;-2,0585;1,2787;1,2895;-0,0315;0,9779;0,2068;0,1993;-0,3374;0,4950;-0,0044;0,9833;-0,1820;0,0203;-0,2858;0,9581;-2,5000;0,0000;2,5000;0;742,5764;608,0212;1,3850;0
102;08-04-2022 18:07:16 432;-2,0587;1,2787;1,2895;-0,0315;0,9778;0,2070;0,1996;-0,3373;0,4950;-0,0043;0,9833;-0,1822;0,0302;-0,2860;0,9577;-2,5000;0,0000;2,5000;0;743,1599;608,4595;1,3854;0
103;08-04-2022 18:07:16 443;-2,0589;1,2787;1,2894;-0,0315;0,9778;0,2070;0,2002;-0,3372;0,4949;-0,0046;0,9832;-0,1823;0,1413;-0,2643;0,9540;-2,5000;0,0000;2,5000;0;744,0144;608,6249;1,3858;0
104;08-04-2022 18:07:16 454;-2,0590;1,2787;1,2894;-0,0316;0,9777;0,2074;0,2004;-0,3370;0,4951;-0,0045;0,9832;-0,1826;0,1013;-0,2701;0,9575;-2,5000;0,0000;2,5000;0;744,4919;609,5418;1,3865;0
105;08-04-2022 18:07:16 465;-2,0588;1,2786;1,2893;-0,0315;0,9777;0,2078;0,2006;-0,3368;0,4952;-0,0048;0,9832;-0,1826;0,1017;-0,2660;0,9586;-2,5000;0,0000;2,5000;0;745,1742;610,5087;1,3872;0
106;08-04-2022 18:07:16 476;-2,0589;1,2786;1,2892;-0,0314;0,9776;0,2083;0,2009;-0,3366;0,4953;-0,0047;0,9831;-0,1828;0,1004;-0,2677;0,9583;-2,5000;0,0000;2,5000;0;745,9154;611,4598;1,3880;0
107;08-04-2022 18:07:16 487;-2,0591;1,2786;1,2892;-0,0314;0,9775;0,2085;0,2012;-0,3365;0,4954;-0,0045;0,9831;-0,1828;0,0998;-0,2654;0,9590;-2,5000;0,0000;2,5000;0;746,3188;611,9905;1,3884;0
108;08-04-2022 18:07:16 499;-2,0592;1,2786;1,2892;-0,0315;0,9775;0,2086;0,2008;-0,3362;0,4952;-0,0047;0,9832;-0,1826;0,0985;-0,2647;0,9593;-2,5000;0,0000;2,5000;0;746,6473;612,2191;1,3886;0
109;08-04-2022 18:07:16 510;-2,0592;1,2785;1,2891;-0,0314;0,9774;0,2088;0,2010;-0,3361;0,4953;-0,0050;0,9832;-0,1824;0,0990;-0,2640;0,9594;-2,5000;0,0000;2,5000;0;747,0221;612,6772;1,3890;0
110;08-04-2022 18:07:16 521;-2,0592;1,2785;1,2891;-0,0313;0,9775;0,2088;0,2012;-0,3363;0,4955;-0,0051;0,9833;-0,1822;0,0984;-0,2640;0,9595;-2,5000;0,0000;2,5000;0;747,2689;612,6959;1,3891;0
111;08-04-2022 18:07:16 532;-2,0591;1,2784;1,2891;-0,0312;0,9774;0,2090;0,2013;-0,3361;0,4955;-0,0050;0,9833;-0,1820;0,0979;-0,2641;0,9595;-2,5000;0,0000;2,5000;0;747,5436;613,1053;1,3894;0
112;08-04-2022 18:07:16 543;-2,0591;1,2784;1,2891;-0,0311;0,9774;0,2089;0,2012;-0,3360;0,4955;-0,0052;0,9833;-0,1818;0,0973;-0,2642;0,9595;-2,5000;0,0000;2,5000;0;747,5187;612,9224;1,3893;0
113;08-04-2022 18:07:16 554;-2,0592;1,2784;1,2891;-0,0310;0,9774;0,2090;0,2013;-0,3359;0,4955;-0,0054;0,9833;-0,1819;0,0973;-0,2638;0,9596;-2,5000;0,0000;2,5000;0;747,7260;613,0934;1,3894;0
114;08-04-2022 18:07:16 565;-2,0592;1,2785;1,2891;-0,0310;0,9774;0,2090;0,2013;-0,3360;0,4955;-0,0057;0,9833;-0,1819;0,0973;-0,2640;0,9596;-2,5000;0,0000;2,5000;0;747,6321;612,9901;1,3894;0
115;08-04-2022 18:07:16 576;-2,0593;1,2785;1,2891;-0,0310;0,9775;0,2088;0,2013;-0,3360;0,4954;-0,0056;0,9833;-0,1820;0,0971;-0,2642;0,9595;-2,5000;0,0000;2,5000;0;747,6393;612,6532;1,3892;0
116;08-04-2022 18:07:16 587;-2,0592;1,2785;1,2891;-0,0312;0,9775;0,2086;0,2012;-0,3362;0,4954;-0,0054;0,9833;-0,1818;0,0943;-0,2641;0,9599;-2,5000;0,0000;2,5000;0;747,1425;612,2341;1,3888;0
117;08-04-2022 18:07:16 598;-2,0593;1,2785;1,2891;-0,0312;0,9776;0,2083;0,2003;-0,3360;0,4952;-0,0052;0,9833;-0,1817;0,0942;-0,2639;0,9599;-2,5000;0,0000;2,5000;0;746,6631;611,6145;1,3883;0
118;08-04-2022 18:07:16 609;-2,0593;1,2786;1,2891;-0,0312;0,9776;0,2080;0,2003;-0,3362;0,4951;-0,0050;0,9833;-0,1818;0,0941;-0,2634;0,9601;-2,5000;0,0000;2,5000;0;746,3989;611,0501;1,3879;0
119;08-04-2022 18:07:16 621;-2,0593;1,2786;1,2892;-0,0315;0,9777;0,2078;0,2004;-0,3366;0,4951;-0,0051;0,9833;-0,1821;0,0923;-0,2632;0,9603;-2,5000;0,0000;2,5000;0;746,0309;610,7227;1,3876;0
120;08-04-2022 18:07:16 632;-2,0591;1,2785;1,2891;-0,0314;0,9777;0,2076;0,2002;-0,3367;0,4951;-0,0054;0,9832;-0,1822;0,0938;-0,2631;0,9602;-2,5000;0,0000;2,5000;0;745,9725;610,4027;1,3875;0
121;08-04-2022 18:07:16 643;-2,0591;1,2786;1,2891;-0,0315;0,9777;0,2075;0,2001;-0,3367;0,4951;-0,0056;0,9832;-0,1825;0,0932;-0,2626;0,9604;-2,5000;0,0000;2,5000;0;745,6940;610,2579;1,3873;0
122;08-04-2022 18:07:16 654;-2,0592;1,2786;1,2893;-0,0316;0,9777;0,2077;0,2002;-0,3367;0,4950;-0,0053;0,9832;-0,1825;0,0935;-0,2625;0,9604;-2,5000;0,0000;2,5000;0;745,7719;610,4655;1,3873;0
123;08-04-2022 18:07:16 665;-2,0591;1,2786;1,2892;-0,0315;0,9777;0,2075;0,2002;-0,3368;0,4950;-0,0052;0,9832;-0,1825;0,0937;-0,2624;0,9604;-2,5000;0,0000;2,5000;0;745,8289;610,2133;1,3873;0
124;08-04-2022 18:07:16 676;-2,0591;1,2786;1,2892;-0,0316;0,9777;0,2075;0,2004;-0,3368;0,4949;-0,0053;0,9832;-0,1824;0,0913;-0,2623;0,9606;-2,5000;0,0000;2,5000;0;745,9903;610,3104;1,3874;0
125;08-04-2022 18:07:16 688;-2,0592;1,2786;1,2894;-0,0314;0,9777;0,2076;0,2007;-0,3368;0,4948;-0,0055;0,9832;-0,1822;0,0635;-0,2465;0,9671;-2,5000;0,0000;2,5000;0;746,4583;610,3346;1,3875;0
126;08-04-2022 18:07:16 699;-2,0592;1,2786;1,2894;-0,0312;0,9778;0,2074;0,2010;-0,3369;0,4948;-0,0056;0,9833;-0,1820;0,0381;-0,2289;0,9727;-2,5000;0,0000;2,5000;0;746,6455;609,9472;1,3873;0
127;08-04-2022 18:07:16 709;-2,0591;1,2787;1,2894;-0,0306;0,9778;0,2074;0,2012;-0,3369;0,4948;-0,0055;0,9833;-0,1820;0,0280;-0,2012;0,9791;-2,5000;0,0000;2,5000;0;747,2013;609,7565;1,3874;0
128;08-04-2022 18:07:16 721;-2,0591;1,2787;1,2895;-0,0303;0,9778;0,2074;0,2006;-0,3365;0,4946;-0,0058;0,9834;-0,1812;0,0816;-0,1396;0,9868;-1,9760;1,0710;2,2380;5;1.204,4310;1.360,3270;0,9741;0
129;08-04-2022 18:07:16 732;-2,0591;1,2786;1,2896;-0,0305;0,9778;0,2075;0,2003;-0,3363;0,4944;-0,0058;0,9835;-0,1808;0,0858;-0,1277;0,9881;-1,9760;1,0710;2,2380;5;1.204,6750;1.360,3850;0,9740;0
130;08-04-2022 18:07:16 743;-2,0590;1,2786;1,2895;-0,0304;0,9778;0,2076;0,2001;-0,3363;0,4945;-0,0057;0,9835;-0,1806;0,0899;-0,1389;0,9862;-1,9760;1,0710;2,2380;5;1.204,2590;1.360,5110;0,9741;0
131;08-04-2022 18:07:16 754;-2,0590;1,2786;1,2895;-0,0305;0,9777;0,2075;0,2006;-0,3367;0,4946;-0,0058;0,9835;-0,1807;0,0810;-0,1428;0,9864;-1,9760;1,0710;2,2380;5;1.204,1760;1.360,5000;0,9741;0
132;08-04-2022 18:07:16 765;-2,0590;1,2786;1,2895;-0,0306;0,9777;0,2077;0,2006;-0,3367;0,4946;-0,0060;0,9835;-0,1809;0,0751;-0,1412;0,9871;-1,9760;1,0710;2,2380;5;1.204,2210;1.360,6930;0,9741;0
133;08-04-2022 18:07:16 776;-2,0590;1,2785;1,2895;-0,0307;0,9777;0,2078;0,2003;-0,3365;0,4947;-0,0065;0,9835;-0,1806;0,0838;-0,1489;0,9853;-1,9760;1,0710;2,2380;5;1.204,0990;1.360,8580;0,9741;0
134;08-04-2022 18:07:16 787;-2,0587;1,2784;1,2894;-0,0304;0,9777;0,2079;0,2001;-0,3363;0,4949;-0,0066;0,9836;-0,1801;0,0626;-0,1498;0,9867;-1,9760;1,0710;2,2380;5;1.203,6750;1.361,1210;0,9741;0
135;08-04-2022 18:07:16 798;-2,0587;1,2784;1,2894;-0,0302;0,9777;0,2079;0,2004;-0,3365;0,4951;-0,0063;0,9837;-0,1796;0,0758;-0,1491;0,9859;-1,9760;1,0710;2,2380;5;1.203,5000;1.361,1660;0,9741;0
136;08-04-2022 18:07:16 810;-2,0589;1,2785;1,2894;-0,0301;0,9777;0,2081;0,2005;-0,3363;0,4950;-0,0062;0,9837;-0,1795;0,0824;-0,1476;0,9856;-1,9760;1,0710;2,2380;5;1.203,9420;1.361,2480;0,9741;0
137;08-04-2022 18:07:16 821;-2,0589;1,2785;1,2894;-0,0301;0,9777;0,2079;0,2006;-0,3363;0,4949;-0,0062;0,9837;-0,1799;0,0813;-0,1484;0,9856;-1,9760;1,0710;2,2380;5;1.203,9740;1.361,1150;0,9741;0
138;08-04-2022 18:07:16 832;-2,0584;1,2783;1,2892;-0,0301;0,9777;0,2077;0,2010;-0,3367;0,4952;-0,0066;0,9836;-0,1801;0,0746;-0,1497;0,9859;-1,9760;1,0710;2,2380;5;1.203,4950;1.361,0690;0,9742;0
139;08-04-2022 18:07:16 843;-2,0583;1,2783;1,2892;-0,0304;0,9778;0,2074;0,2009;-0,3368;0,4951;-0,0068;0,9836;-0,1805;0,0486;-0,1553;0,9867;-1,9760;1,0710;2,2380;5;1.203,5180;1.360,7630;0,9743;0
140;08-04-2022 18:07:16 854;-2,0583;1,2783;1,2891;-0,0302;0,9778;0,2072;0,2013;-0,3370;0,4950;-0,0065;0,9835;-0,1808;0,0415;-0,1595;0,9863;-1,9760;1,0710;2,2380;5;1.203,7620;1.360,5650;0,9743;0
141;08-04-2022 18:07:16 865;-2,0582;1,2783;1,2891;-0,0302;0,9779;0,2070;0,2012;-0,3371;0,4949;-0,0062;0,9835;-0,1807;0,0636;-0,1546;0,9859;-1,9760;1,0710;2,2380;5;1.203,7090;1.360,2940;0,9743;0
142;08-04-2022 18:07:16 876;-2,0582;1,2784;1,2891;-0,0301;0,9779;0,2067;0,2012;-0,3372;0,4949;-0,0059;0,9835;-0,1809;0,0847;-0,1496;0,9851;-1,9760;1,0710;2,2380;5;1.203,6390;1.359,9810;0,9744;0
143;08-04-2022 18:07:16 888;-2,0582;1,2785;1,2891;-0,0302;0,9780;0,2064;0,2014;-0,3374;0,4947;-0,0055;0,9834;-0,1812;0,0878;-0,1493;0,9849;-1,9760;1,0710;2,2380;5;1.203,9490;1.359,5300;0,9744;0
144;08-04-2022 18:07:16 898;-2,0582;1,2785;1,2890;-0,0300;0,9781;0,2060;0,2016;-0,3377;0,4946;-0,0052;0,9834;-0,1815;0,0884;-0,1497;0,9848;-1,9760;1,0710;2,2380;5;1.203,9730;1.359,0460;0,9744;0
145;08-04-2022 18:07:16 909;-2,0581;1,2785;1,2890;-0,0300;0,9782;0,2056;0,2016;-0,3379;0,4945;-0,0048;0,9834;-0,1816;0,0887;-0,1502;0,9846;-1,9760;1,0710;2,2380;5;1.203,9070;1.358,6790;0,9744;0
146;08-04-2022 18:07:16 921;-2,0581;1,2786;1,2890;-0,0303;0,9782;0,2053;0,2018;-0,3384;0,4945;-0,0050;0,9834;-0,1815;0,0899;-0,1501;0,9846;-1,9760;1,0710;2,2380;5;1.203,9270;1.358,2380;0,9744;0
147;08-04-2022 18:07:16 932;-2,0577;1,2785;1,2888;-0,0304;0,9783;0,2048;0,2013;-0,3385;0,4945;-0,0051;0,9834;-0,1813;0,0903;-0,1500;0,9845;-1,9760;1,0710;2,2380;5;1.203,3740;1.357,8560;0,9746;0
148;08-04-2022 18:07:16 943;-2,0576;1,2785;1,2887;-0,0304;0,9785;0,2042;0,2012;-0,3389;0,4944;-0,0049;0,9835;-0,1808;0,0908;-0,1496;0,9846;-1,9760;1,0710;2,2380;5;1.203,2500;1.357,2100;0,9746;0
149;08-04-2022 18:07:16 954;-2,0576;1,2786;1,2887;-0,0302;0,9785;0,2039;0,2012;-0,3390;0,4944;-0,0047;0,9835;-0,1806;0,0967;-0,1525;0,9836;-1,9760;1,0710;2,2380;5;1.203,1380;1.356,8100;0,9747;0
150;08-04-2022 18:07:16 965;-2,0575;1,2785;1,2886;-0,0302;0,9786;0,2034;0,2012;-0,3393;0,4942;-0,0045;0,9836;-0,1806;0,1153;-0,1428;0,9830;-1,9760;1,0710;2,2380;5;1.203,0780;1.356,2620;0,9747;0
151;08-04-2022 18:07:16 976;-2,0575;1,2786;1,2886;-0,0301;0,9788;0,2028;0,2016;-0,3398;0,4942;-0,0048;0,9836;-0,1805;0,1546;-0,1176;0,9809;-1,9760;1,0710;2,2380;5;1.202,9410;1.355,6240;0,9748;0
152;08-04-2022 18:07:16 987;-2,0576;1,2787;1,2886;-0,0300;0,9789;0,2023;0,2017;-0,3402;0,4941;-0,0049;0,9836;-0,1803;0,1788;-0,0995;0,9788;-2,5000;0,0000;2,5000;0;745,2576;601,3739;1,3830;0
153;08-04-2022 18:07:16 999;-2,0576;1,2787;1,2886;-0,0302;0,9790;0,2018;0,2015;-0,3406;0,4939;-0,0051;0,9837;-0,1800;0,1972;-0,0852;0,9767;-2,5000;0,0000;2,5000;0;744,8094;600,5826;1,3824;0
154;08-04-2022 18:07:17 10;-2,0578;1,2788;1,2886;-0,0303;0,9791;0,2013;0,2018;-0,3411;0,4938;-0,0054;0,9837;-0,1797;0,2021;-0,0864;0,9755;-2,5000;0,0000;2,5000;0;744,9028;599,6648;1,3820;0
155;08-04-2022 18:07:17 21;-2,0578;1,2789;1,2885;-0,0305;0,9791;0,2008;0,2011;-0,3409;0,4936;-0,0057;0,9838;-0,1794;0,1597;-0,0937;0,9827;-1,9760;1,0710;2,2380;5;1.202,8810;1.353,1570;0,9749;0
156;08-04-2022 18:07:17 32;-2,0575;1,2788;1,2884;-0,0306;0,9792;0,2005;0,2009;-0,3412;0,4936;-0,0061;0,9838;-0,1792;0,0959;-0,1055;0,9898;-1,9760;1,0710;2,2380;5;1.202,6450;1.352,8940;0,9749;0
157;08-04-2022 18:07:17 43;-2,0575;1,2788;1,2884;-0,0308;0,9793;0,2000;0,2010;-0,3416;0,4934;-0,0061;0,9839;-0,1788;0,0474;-0,1123;0,9925;-1,9760;1,0710;2,2380;5;1.202,7850;1.352,2650;0,9750;0
158;08-04-2022 18:07:17 54;-2,0575;1,2789;1,2883;-0,0309;0,9794;0,1996;0,2007;-0,3419;0,4933;-0,0064;0,9839;-0,1787;0,0377;-0,1133;0,9928;-1,9760;1,0710;2,2380;5;1.202,6730;1.351,8470;0,9750;0
159;08-04-2022 18:07:17 65;-2,0576;1,2790;1,2883;-0,0309;0,9795;0,1991;0,2009;-0,3422;0,4932;-0,0059;0,9839;-0,1786;0,0357;-0,1152;0,9927;-1,9760;1,0710;2,2380;5;1.202,9720;1.351,1430;0,9751;0
160;08-04-2022 18:07:17 76;-2,0576;1,2790;1,2882;-0,0309;0,9796;0,1986;0,2013;-0,3425;0,4932;-0,0055;0,9839;-0,1786;0,0345;-0,1165;0,9926;-1,9760;1,0710;2,2380;5;1.203,0480;1.350,5670;0,9751;0
161;08-04-2022 18:07:17 88;-2,0576;1,2791;1,2882;-0,0311;0,9796;0,1983;0,2014;-0,3427;0,4931;-0,0059;0,9839;-0,1786;0,0346;-0,1203;0,9921;-1,9760;1,0710;2,2380;5;1.203,3000;1.350,2010;0,9752;0
162;08-04-2022 18:07:17 98;-2,0576;1,2791;1,2882;-0,0311;0,9797;0,1979;0,2017;-0,3430;0,4930;-0,0061;0,9839;-0,1788;0,0376;-0,1200;0,9921;-1,9760;1,0710;2,2380;5;1.203,3950;1.349,7180;0,9752;0
163;08-04-2022 18:07:17 109;-2,0578;1,2792;1,2882;-0,0314;0,9798;0,1977;0,2023;-0,3434;0,4929;-0,0063;0,9838;-0,1789;0,0742;-0,1163;0,9904;-1,9760;1,0710;2,2380;5;1.203,9720;1.349,3520;0,9752;0
164;08-04-2022 18:07:17 121;-2,0578;1,2793;1,2882;-0,0314;0,9798;0,1977;0,2023;-0,3434;0,4929;-0,0061;0,9838;-0,1791;0,0864;-0,1175;0,9893;-1,9760;1,0710;2,2380;5;1.204,0090;1.349,3070;0,9753;0
165;08-04-2022 18:07:17 132;-2,0578;1,2792;1,2881;-0,0314;0,9799;0,1972;0,2032;-0,3441;0,4929;-0,0060;0,9838;-0,1793;0,0471;-0,1230;0,9913;-1,9760;1,0710;2,2380;5;1.204,0890;1.348,8620;0,9753;0
166;08-04-2022 18:07:17 143;-2,0580;1,2793;1,2882;-0,0315;0,9799;0,1969;0,2034;-0,3444;0,4928;-0,0065;0,9838;-0,1791;0,0359;-0,1245;0,9916;-1,9760;1,0710;2,2380;5;1.204,5350;1.348,4220;0,9753;0
167;08-04-2022 18:07:17 153;-2,0580;1,2793;1,2881;-0,0316;0,9800;0,1967;0,2037;-0,3447;0,4928;-0,0067;0,9839;-0,1785;0,0336;-0,1241;0,9917;-1,9760;1,0710;2,2380;5;1.204,6420;1.348,1770;0,9753;0
168;08-04-2022 18:07:17 165;-2,0581;1,2794;1,2881;-0,0314;0,9800;0,1963;0,2040;-0,3449;0,4927;-0,0062;0,9839;-0,1785;0,0334;-0,1231;0,9918;-1,9760;1,0710;2,2380;5;1.204,7950;1.347,7580;0,9754;0
169;08-04-2022 18:07:17 176;-2,0581;1,2794;1,2881;-0,0317;0,9801;0,1960;0,2041;-0,3454;0,4926;-0,0060;0,9839;-0,1785;0,0337;-0,1229;0,9918;-1,9760;1,0710;2,2380;5;1.204,7390;1.347,3670;0,9754;0
170;08-04-2022 18:07:17 188;-2,0583;1,2794;1,2881;-0,0319;0,9801;0,1959;0,2042;-0,3456;0,4925;-0,0060;0,9838;-0,1789;0,0503;-0,1205;0,9914;-1,9760;1,0710;2,2380;5;1.204,9090;1.347,1670;0,9754;0
171;08-04-2022 18:07:17 198;-2,0583;1,2794;1,2881;-0,0319;0,9801;0,1957;0,2036;-0,3453;0,4924;-0,0066;0,9838;-0,1791;0,0958;-0,1149;0,9887;-1,9760;1,0710;2,2380;5;1.204,8770;1.346,9210;0,9754;0
172;08-04-2022 18:07:17 209;-2,0583;1,2795;1,2880;-0,0319;0,9802;0,1954;0,2035;-0,3455;0,4923;-0,0070;0,9838;-0,1791;0,1131;-0,1132;0,9871;-1,9760;1,0710;2,2380;5;1.204,7850;1.346,5810;0,9755;0
173;08-04-2022 18:07:17 220;-2,0583;1,2795;1,2880;-0,0321;0,9803;0,1951;0,2028;-0,3452;0,4921;-0,0068;0,9839;-0,1787;0,1144;-0,1133;0,9870;-1,9760;1,0710;2,2380;5;1.204,8230;1.346,2500;0,9755;0
174;08-04-2022 18:07:17 231;-2,0583;1,2795;1,2879;-0,0321;0,9803;0,1949;0,2033;-0,3457;0,4923;-0,0066;0,9839;-0,1785;0,1133;-0,1134;0,9871;-1,9760;1,0710;2,2380;5;1.204,8490;1.345,9790;0,9756;0
175;08-04-2022 18:07:17 243;-2,0584;1,2796;1,2879;-0,0323;0,9804;0,1946;0,2033;-0,3460;0,4923;-0,0062;0,9839;-0,1784;0,1114;-0,1139;0,9872;-1,9760;1,0710;2,2380;5;1.204,8310;1.345,5780;0,9756;0
176;08-04-2022 18:07:17 254;-2,0583;1,2796;1,2878;-0,0325;0,9804;0,1943;0,2037;-0,3465;0,4924;-0,0064;0,9839;-0,1784;0,1094;-0,1144;0,9874;-1,9760;1,0710;2,2380;5;1.204,6870;1.345,3050;0,9757;0
177;08-04-2022 18:07:17 265;-2,0581;1,2795;1,2877;-0,0324;0,9805;0,1940;0,2037;-0,3466;0,4924;-0,0069;0,9839;-0,1784;0,1088;-0,1153;0,9874;-1,9760;1,0710;2,2380;5;1.204,4890;1.345,0470;0,9758;0
178;08-04-2022 18:07:17 276;-2,0581;1,2796;1,2876;-0,0323;0,9805;0,1937;0,2040;-0,3470;0,4924;-0,0076;0,9840;-0,1780;0,1088;-0,1153;0,9874;-1,9760;1,0710;2,2380;5;1.204,6070;1.344,6650;0,9758;0
179;08-04-2022 18:07:17 287;-2,0580;1,2795;1,2876;-0,0323;0,9805;0,1936;0,2040;-0,3470;0,4925;-0,0077;0,9840;-0,1778;0,1099;-0,1155;0,9872;-1,9760;1,0710;2,2380;5;1.204,5850;1.344,6180;0,9758;0
180;08-04-2022 18:07:17 298;-2,0580;1,2795;1,2875;-0,0324;0,9806;0,1932;0,2045;-0,3474;0,4923;-0,0070;0,9840;-0,1779;0,1095;-0,1150;0,9873;-1,9760;1,0710;2,2380;5;1.204,7060;1.344,1520;0,9759;0
181;08-04-2022 18:07:17 309;-2,0581;1,2796;1,2876;-0,0325;0,9806;0,1931;0,2046;-0,3475;0,4922;-0,0065;0,9840;-0,1781;0,1088;-0,1148;0,9874;-1,9760;1,0710;2,2380;5;1.204,8690;1.343,9840;0,9759;0
182;08-04-2022 18:07:17 321;-2,0581;1,2796;1,2875;-0,0325;0,9807;0,1930;0,2047;-0,3475;0,4923;-0,0068;0,9840;-0,1782;0,1086;-0,1156;0,9873;-1,9760;1,0710;2,2380;5;1.204,7460;1.343,9370;0,9759;0
183;08-04-2022 18:07:17 331;-2,0582;1,2797;1,2876;-0,0326;0,9807;0,1930;0,2052;-0,3479;0,4924;-0,0077;0,9840;-0,1782;0,1079;-0,1158;0,9874;-1,9760;1,0710;2,2380;5;1.204,9370;1.343,8320;0,9758;0
184;08-04-2022 18:07:17 342;-2,0583;1,2797;1,2877;-0,0326;0,9806;0,1930;0,2054;-0,3481;0,4923;-0,0080;0,9840;-0,1778;0,1071;-0,1162;0,9874;-1,9760;1,0710;2,2380;5;1.205,1050;1.343,7550;0,9758;0
185;08-04-2022 18:07:17 354;-2,0583;1,2797;1,2877;-0,0326;0,9807;0,1929;0,2057;-0,3482;0,4924;-0,0076;0,9841;-0,1774;0,1065;-0,1174;0,9874;-1,9760;1,0710;2,2380;5;1.205,0280;1.343,6660;0,9758;0
186;08-04-2022 18:07:17 365;-2,0582;1,2797;1,2877;-0,0327;0,9807;0,1929;0,2055;-0,3484;0,4924;-0,0072;0,9842;-0,1769;0,1057;-0,1176;0,9874;-1,9760;1,0710;2,2380;5;1.204,7550;1.343,5990;0,9758;0
187;08-04-2022 18:07:17 376;-2,0581;1,2797;1,2877;-0,0325;0,9807;0,1930;0,2050;-0,3478;0,4923;-0,0068;0,9841;-0,1773;0,1051;-0,1174;0,9875;-1,9760;1,0710;2,2380;5;1.204,6440;1.343,7570;0,9758;0
188;08-04-2022 18:07:17 387;-2,0582;1,2798;1,2877;-0,0326;0,9807;0,1929;0,2052;-0,3480;0,4921;-0,0070;0,9841;-0,1775;0,1049;-0,1174;0,9875;-1,9760;1,0710;2,2380;5;1.204,8400;1.343,5220;0,9757;0
189;08-04-2022 18:07:17 398;-2,0582;1,2798;1,2878;-0,0327;0,9807;0,1929;0,2050;-0,3479;0,4922;-0,0074;0,9840;-0,1779;0,1050;-0,1174;0,9875;-1,9760;1,0710;2,2380;5;1.204,7290;1.343,5730;0,9757;0
190;08-04-2022 18:07:17 409;-2,0579;1,2797;1,2877;-0,0324;0,9807;0,1928;0,2049;-0,3478;0,4922;-0,0076;0,9840;-0,1782;0,1052;-0,1176;0,9875;-1,9760;1,0710;2,2380;5;1.204,3340;1.343,5310;0,9757;0
191;08-04-2022 18:07:17 421;-2,0578;1,2797;1,2877;-0,0322;0,9807;0,1928;0,2048;-0,3476;0,4922;-0,0076;0,9840;-0,1780;0,1067;-0,1175;0,9873;-1,9760;1,0710;2,2380;5;1.204,2470;1.343,6550;0,9757;0
192;08-04-2022 18:07:17 432;-2,0578;1,2796;1,2877;-0,0320;0,9807;0,1928;0,2048;-0,3476;0,4922;-0,0073;0,9841;-0,1777;0,1065;-0,1173;0,9874;-1,9760;1,0710;2,2380;5;1.204,0760;1.343,6720;0,9757;0
193;08-04-2022 18:07:17 443;-2,0579;1,2797;1,2878;-0,0319;0,9807;0,1931;0,2049;-0,3475;0,4923;-0,0068;0,9841;-0,1774;0,0822;-0,1270;0,9885;-1,9760;1,0710;2,2380;5;1.204,1670;1.343,9230;0,9757;0
194;08-04-2022 18:07:17 454;-2,0579;1,2797;1,2878;-0,0318;0,9806;0,1933;0,2049;-0,3474;0,4923;-0,0068;0,9841;-0,1774;0,0465;-0,1225;0,9914;-1,9760;1,0710;2,2380;5;1.204,2040;1.344,1990;0,9757;0
195;08-04-2022 18:07:17 465;-2,0578;1,2795;1,2878;-0,0316;0,9806;0,1935;0,2049;-0,3472;0,4923;-0,0071;0,9841;-0,1775;0,0958;-0,1211;0,9880;-1,9760;1,0710;2,2380;5;1.204,1410;1.344,5310;0,9756;0
196;08-04-2022 18:07:17 476;-2,0578;1,2795;1,2878;-0,0315;0,9805;0,1938;0,2048;-0,3471;0,4924;-0,0074;0,9841;-0,1776;0,0915;-0,1227;0,9882;-1,9760;1,0710;2,2380;5;1.204,0260;1.344,9460;0,9756;0
197;08-04-2022 18:07:17 487;-2,0579;1,2795;1,2879;-0,0315;0,9805;0,1939;0,2048;-0,3471;0,4924;-0,0075;0,9841;-0,1774;0,0909;-0,1237;0,9881;-1,9760;1,0710;2,2380;5;1.204,0690;1.344,9690;0,9755;0
198;08-04-2022 18:07:17 498;-2,0578;1,2795;1,2879;-0,0315;0,9805;0,1940;0,2046;-0,3470;0,4924;-0,0071;0,9841;-0,1772;0,0911;-0,1237;0,9881;-1,9760;1,0710;2,2380;5;1.203,9310;1.345,1330;0,9755;0
199;08-04-2022 18:07:17 509;-2,0580;1,2795;1,2879;-0,0315;0,9805;0,1940;0,2048;-0,3471;0,4924;-0,0071;0,9842;-0,1771;0,0911;-0,1229;0,9882;-1,9760;1,0710;2,2380;5;1.204,2370;1.345,0910;0,9755;0
200;08-04-2022 18:07:17 520;-2,0581;1,2795;1,2880;-0,0313;0,9805;0,1939;0,2050;-0,3472;0,4924;-0,0070;0,9842;-0,1772;0,0896;-0,1220;0,9885;-1,9760;1,0710;2,2380;5;1.204,1470;1.344,9580;0,9755;0
