frame;time;player_pos_x;player_pos_y;player_pos_z;player_up_x;player_up_y;player_up_z;rel_r_hand_x;rel_r_hand_y;rel_r_hand_z;r_hand_up_x;r_hand_up_y;r_hand_up_z;gaze_vec_x;gaze_vec_y;gaze_vec_z;gaze_p_x;gaze_p_y;gaze_p_z;obj_tag;gaze_to_screen_x;gaze_to_screen_y;gaze_to_screen_z;obj_interacted_with
100;08-04-2022 16:08:59 522;-2,0009;1,3031;1,4813;0,0494;0,9229;0,3818;0,1162;-0,0775;0,3356;0,2290;0,7181;-0,6572;-0,0665;-0,0046;0,9978;-1,9760;1,0710;2,2380;5;1.207,1840;1.473,1550;0,7880;0
101;08-04-2022 16:08:59 533;-2,0003;1,3031;1,4811;0,0479;0,9229;0,3820;0,1154;-0,0791;0,3360;0,2312;0,7217;-0,6525;-0,0696;-0,0152;0,9975;-1,9760;1,0710;2,2380;5;1.205,2320;1.473,2920;0,7881;0
102;08-04-2022 16:08:59 544;-1,9996;1,3030;1,4809;0,0467;0,9229;0,3822;0,1145;-0,0803;0,3359;0,2320;0,7249;-0,6486;-0,0580;-0,0164;0,9982;-1,9760;1,0710;2,2380;5;1.203,8640;1.473,7000;0,7882;0
103;08-04-2022 16:08:59 555;-1,9991;1,3031;1,4807;0,0456;0,9229;0,3823;0,1137;-0,0816;0,3355;0,2318;0,7279;-0,6453;-0,0589;-0,0106;0,9982;-1,9760;1,0710;2,2380;5;1.203,5270;1.473,7150;0,7883;0
104;08-04-2022 16:08:59 566;-1,9989;1,3032;1,4806;0,0446;0,9231;0,3820;0,1135;-0,0831;0,3351;0,2333;0,7304;-0,6420;-0,0497;-0,0111;0,9987;-1,9760;1,0710;2,2380;5;1.203,9950;1.473,1740;0,7886;0
105;08-04-2022 16:08:59 577;-1,9985;1,3033;1,4805;0,0445;0,9233;0,3815;0,1130;-0,0843;0,3341;0,2380;0,7308;-0,6397;-0,0417;-0,0089;0,9991;-1,9760;1,0710;2,2380;5;1.203,9940;1.472,5200;0,7887;0
106;08-04-2022 16:08:59 588;-1,9981;1,3033;1,4805;0,0451;0,9238;0,3801;0,1132;-0,0859;0,3334;0,2440;0,7317;-0,6364;-0,0367;-0,0040;0,9993;-1,9760;1,0710;2,2380;5;1.204,1900;1.470,7840;0,7889;0
107;08-04-2022 16:08:59 599;-1,9980;1,3035;1,4804;0,0465;0,9245;0,3784;0,1132;-0,0872;0,3324;0,2530;0,7320;-0,6326;-0,0408;-0,0058;0,9991;-1,9760;1,0710;2,2380;5;1.204,8420;1.468,7140;0,7891;0
108;08-04-2022 16:08:59 611;-1,9977;1,3036;1,4804;0,0480;0,9250;0,3769;0,1130;-0,0888;0,3313;0,2577;0,7341;-0,6283;0,0141;-0,0342;0,9993;-1,9760;1,0710;2,2380;5;1.205,2390;1.466,9060;0,7893;0
109;08-04-2022 16:08:59 622;-1,9977;1,3037;1,4803;0,0491;0,9252;0,3763;0,1132;-0,0898;0,3306;0,2649;0,7359;-0,6231;0,0371;-0,0450;0,9983;-1,9760;1,0710;2,2380;5;1.205,6740;1.466,0800;0,7895;0
110;08-04-2022 16:08:59 633;-1,9974;1,3038;1,4801;0,0497;0,9252;0,3763;0,1139;-0,0906;0,3299;0,2722;0,7379;-0,6175;0,0407;-0,0414;0,9983;-1,9760;1,0710;2,2380;5;1.205,8650;1.466,0770;0,7897;0
111;08-04-2022 16:08:59 644;-1,9970;1,3038;1,4799;0,0494;0,9251;0,3766;0,1133;-0,0911;0,3293;0,2794;0,7410;-0,6106;-0,0152;-0,0250;0,9996;-1,9760;1,0710;2,2380;5;1.206,0730;1.466,4250;0,7899;0
112;08-04-2022 16:08:59 655;-1,9968;1,3038;1,4796;0,0488;0,9250;0,3768;0,1133;-0,0913;0,3287;0,2875;0,7426;-0,6049;-0,0090;-0,0310;0,9995;-1,9760;1,0710;2,2380;5;1.206,3450;1.466,6800;0,7901;0
113;08-04-2022 16:08:59 666;-1,9968;1,3040;1,4794;0,0477;0,9251;0,3767;0,1129;-0,0915;0,3279;0,2925;0,7448;-0,5998;-0,0076;-0,0365;0,9993;-1,9760;1,0710;2,2380;5;1.207,1200;1.466,5210;0,7904;0
114;08-04-2022 16:08:59 677;-1,9969;1,3041;1,4791;0,0467;0,9253;0,3764;0,1121;-0,0925;0,3271;0,2971;0,7464;-0,5955;0,0130;-0,0403;0,9991;-1,9760;1,0710;2,2380;5;1.207,9430;1.466,0160;0,7908;0
115;08-04-2022 16:08:59 688;-1,9967;1,3042;1,4788;0,0459;0,9256;0,3757;0,1109;-0,0930;0,3259;0,2999;0,7469;-0,5935;0,0214;-0,0400;0,9990;-1,9760;1,0710;2,2380;5;1.208,4150;1.465,0900;0,7911;0
116;08-04-2022 16:08:59 699;-1,9963;1,3044;1,4785;0,0450;0,9262;0,3742;0,1098;-0,0939;0,3251;0,3005;0,7482;-0,5915;0,0340;-0,0450;0,9984;-1,9760;1,0710;2,2380;5;1.208,9010;1.463,2020;0,7916;0
117;08-04-2022 16:08:59 711;-1,9962;1,3046;1,4783;0,0448;0,9268;0,3729;0,1091;-0,0948;0,3244;0,2988;0,7509;-0,5889;0,0125;-0,0343;0,9993;-1,9760;1,0710;2,2380;5;1.209,5350;1.461,4800;0,7920;0
118;08-04-2022 16:08:59 722;-1,9963;1,3049;1,4780;0,0448;0,9275;0,3712;0,1084;-0,0957;0,3241;0,2938;0,7556;-0,5854;0,0113;-0,0395;0,9991;-1,9760;1,0710;2,2380;5;1.210,8300;1.459,2060;0,7925;0
119;08-04-2022 16:08:59 733;-1,9961;1,3051;1,4777;0,0450;0,9279;0,3701;0,1075;-0,0962;0,3238;0,2891;0,7606;-0,5813;0,0005;-0,0385;0,9993;-1,9760;1,0710;2,2380;5;1.211,4150;1.457,8500;0,7929;0
120;08-04-2022 16:08:59 744;-1,9959;1,3051;1,4772;0,0451;0,9283;0,3691;0,1063;-0,0963;0,3240;0,2809;0,7667;-0,5773;-0,0360;-0,0329;0,9988;-1,9760;1,0710;2,2380;5;1.212,0430;1.456,8800;0,7935;0
121;08-04-2022 16:08:59 755;-1,9957;1,3052;1,4766;0,0451;0,9286;0,3683;0,1056;-0,0962;0,3241;0,2754;0,7704;-0,5750;-0,0450;-0,0411;0,9981;-1,9760;1,0710;2,2380;5;1.212,9340;1.456,0610;0,7941;0
122;08-04-2022 16:08:59 766;-1,9957;1,3052;1,4760;0,0449;0,9289;0,3677;0,1061;-0,0959;0,3244;0,2734;0,7715;-0,5745;-0,0553;-0,0340;0,9979;-1,9760;1,0710;2,2380;5;1.214,2730;1.455,5070;0,7948;0
123;08-04-2022 16:08:59 777;-1,9959;1,3054;1,4754;0,0449;0,9291;0,3672;0,1062;-0,0953;0,3249;0,2712;0,7720;-0,5748;-0,0586;-0,0331;0,9977;-1,9760;1,0710;2,2380;5;1.215,7200;1.454,9760;0,7955;0
124;08-04-2022 16:08:59 788;-1,9957;1,3054;1,4746;0,0450;0,9293;0,3667;0,1056;-0,0944;0,3252;0,2684;0,7733;-0,5745;-0,0574;-0,0321;0,9978;-1,9760;1,0710;2,2380;5;1.217,2580;1.454,6590;0,7962;0
125;08-04-2022 16:08:59 799;-1,9958;1,3056;1,4739;0,0452;0,9295;0,3659;0,1061;-0,0937;0,3261;0,2678;0,7731;-0,5750;-0,0637;-0,0392;0,9972;-1,9760;1,0710;2,2380;5;1.218,9100;1.453,8830;0,7970;0
126;08-04-2022 16:08:59 811;-1,9957;1,3057;1,4731;0,0459;0,9299;0,3650;0,1075;-0,0931;0,3270;0,2673;0,7732;-0,5751;0,0225;-0,0512;0,9984;-1,9760;1,0710;2,2380;5;1.220,5070;1.453,0010;0,7978;0
127;08-04-2022 16:08:59 821;-1,9957;1,3059;1,4723;0,0469;0,9303;0,3637;0,1081;-0,0924;0,3285;0,2668;0,7735;-0,5749;0,0416;-0,0555;0,9976;-1,9760;1,0710;2,2380;5;1.221,9180;1.451,5990;0,7988;0
128;08-04-2022 16:08:59 832;-1,9957;1,3060;1,4715;0,0481;0,9311;0,3616;0,1092;-0,0920;0,3303;0,2628;0,7757;-0,5738;0,0447;-0,0375;0,9983;-1,9760;1,0710;2,2380;5;1.223,2180;1.449,4210;0,7998;0
129;08-04-2022 16:08:59 844;-1,9961;1,3063;1,4707;0,0493;0,9318;0,3597;0,1100;-0,0917;0,3326;0,2562;0,7796;-0,5714;0,0355;-0,0140;0,9993;-1,9760;1,0710;2,2380;5;1.224,9840;1.447,1910;0,8007;0
130;08-04-2022 16:08:59 855;-1,9961;1,3065;1,4698;0,0505;0,9325;0,3576;0,1099;-0,0914;0,3351;0,2501;0,7842;-0,5678;0,0349;-0,0209;0,9992;-1,9760;1,0710;2,2380;5;1.225,9020;1.444,8170;0,8018;0
131;08-04-2022 16:08:59 866;-1,9963;1,3068;1,4689;0,0517;0,9332;0,3556;0,1102;-0,0910;0,3378;0,2452;0,7887;-0,5638;0,0311;-0,0212;0,9993;-1,9760;1,0710;2,2380;5;1.227,0600;1.442,6140;0,8028;0
132;08-04-2022 16:08:59 877;-1,9968;1,3072;1,4680;0,0523;0,9340;0,3534;0,1120;-0,0909;0,3415;0,2422;0,7928;-0,5593;-0,0139;0,0008;0,9999;-1,9760;1,0710;2,2380;5;1.228,8780;1.440,0270;0,8039;0
133;08-04-2022 16:08:59 888;-1,9968;1,3074;1,4671;0,0525;0,9348;0,3512;0,1123;-0,0904;0,3449;0,2425;0,7951;-0,5559;-0,0605;0,0122;0,9981;-1,9760;1,0710;2,2380;5;1.229,7620;1.437,6300;0,8050;0
134;08-04-2022 16:08:59 899;-1,9971;1,3078;1,4662;0,0523;0,9356;0,3491;0,1126;-0,0898;0,3485;0,2463;0,7963;-0,5525;-0,0604;0,0122;0,9981;-1,9760;1,0710;2,2380;5;1.231,5550;1.435,0850;0,8061;0
135;08-04-2022 16:08:59 911;-1,9971;1,3080;1,4653;0,0520;0,9364;0,3470;0,1129;-0,0891;0,3523;0,2521;0,7973;-0,5484;-0,0597;0,0121;0,9981;-1,9760;1,0710;2,2380;5;1.232,5880;1.432,7840;0,8071;0
136;08-04-2022 16:08:59 921;-1,9975;1,3082;1,4644;0,0515;0,9372;0,3449;0,1123;-0,0883;0,3565;0,2566;0,7998;-0,5427;-0,0589;0,0115;0,9982;-1,9760;1,0710;2,2380;5;1.234,0730;1.430,4660;0,8082;0
137;08-04-2022 16:08:59 933;-1,9975;1,3084;1,4634;0,0507;0,9379;0,3431;0,1114;-0,0877;0,3613;0,2567;0,8048;-0,5351;-0,0596;0,0081;0,9982;-1,9760;1,0710;2,2380;5;1.235,2290;1.428,4610;0,8093;0
138;08-04-2022 16:08:59 944;-1,9977;1,3086;1,4624;0,0503;0,9386;0,3414;0,1109;-0,0872;0,3661;0,2544;0,8102;-0,5280;-0,0605;0,0053;0,9981;-1,9760;1,0710;2,2380;5;1.236,3450;1.426,5350;0,8103;0
139;08-04-2022 16:08:59 955;-1,9977;1,3088;1,4614;0,0496;0,9393;0,3396;0,1092;-0,0866;0,3713;0,2466;0,8179;-0,5198;-0,0602;0,0057;0,9982;-1,9760;1,0710;2,2380;5;1.237,1300;1.424,5770;0,8114;0
140;08-04-2022 16:08:59 966;-1,9981;1,3091;1,4604;0,0489;0,9399;0,3379;0,1081;-0,0854;0,3767;0,2383;0,8241;-0,5139;-0,0494;0,0007;0,9988;-1,9760;1,0710;2,2380;5;1.238,3140;1.422,7060;0,8126;0
141;08-04-2022 16:08:59 977;-1,9983;1,3095;1,4594;0,0485;0,9406;0,3359;0,1071;-0,0845;0,3817;0,2323;0,8287;-0,5093;-0,0222;-0,0134;0,9996;-1,9760;1,0710;2,2380;5;1.239,2450;1.420,3810;0,8137;0
142;08-04-2022 16:08:59 988;-1,9983;1,3097;1,4585;0,0481;0,9415;0,3334;0,1060;-0,0836;0,3867;0,2300;0,8317;-0,5054;-0,0220;-0,0200;0,9996;-1,9760;1,0710;2,2380;5;1.239,8880;1.417,5570;0,8147;0
143;08-04-2022 16:08:59 999;-1,9984;1,3101;1,4576;0,0477;0,9424;0,3310;0,1051;-0,0824;0,3915;0,2313;0,8325;-0,5035;-0,0182;-0,0241;0,9995;-1,9760;1,0710;2,2380;5;1.240,5080;1.414,7170;0,8158;0
144;08-04-2022 16:09:00 11;-1,9985;1,3104;1,4569;0,0476;0,9434;0,3282;0,1039;-0,0811;0,3964;0,2314;0,8332;-0,5022;-0,0083;-0,0362;0,9993;-1,9760;1,0710;2,2380;5;1.241,1700;1.411,3580;0,8167;0
145;08-04-2022 16:09:00 22;-1,9989;1,3109;1,4562;0,0473;0,9444;0,3254;0,1035;-0,0801;0,4017;0,2285;0,8349;-0,5007;-0,0568;-0,0110;0,9983;-1,9760;1,0710;2,2380;5;1.242,5450;1.407,8990;0,8175;0
146;08-04-2022 16:09:00 33;-1,9990;1,3111;1,4555;0,0470;0,9454;0,3226;0,1023;-0,0791;0,4067;0,2260;0,8371;-0,4982;-0,0705;-0,0067;0,9975;-1,9760;1,0710;2,2380;5;1.243,6990;1.404,6440;0,8183;0
147;08-04-2022 16:09:00 44;-1,9995;1,3116;1,4549;0,0463;0,9462;0,3202;0,1019;-0,0783;0,4123;0,2251;0,8405;-0,4928;-0,0797;-0,0070;0,9968;-1,9760;1,0710;2,2380;5;1.245,7540;1.401,6790;0,8191;0
148;08-04-2022 16:09:00 55;-1,9996;1,3118;1,4543;0,0456;0,9470;0,3181;0,1005;-0,0770;0,4182;0,2313;0,8444;-0,4832;-0,0752;-0,0142;0,9971;-1,9760;1,0710;2,2380;5;1.247,5170;1.399,2180;0,8199;0
149;08-04-2022 16:09:00 66;-2,0003;1,3122;1,4536;0,0447;0,9474;0,3168;0,1003;-0,0756;0,4245;0,2455;0,8470;-0,4716;-0,0796;-0,0145;0,9967;-1,9760;1,0710;2,2380;5;1.250,2710;1.397,4210;0,8206;0
150;08-04-2022 16:09:00 77;-2,0004;1,3124;1,4530;0,0437;0,9479;0,3155;0,0993;-0,0739;0,4310;0,2654;0,8474;-0,4599;-0,0927;-0,0307;0,9952;-1,9760;1,0710;2,2380;5;1.252,3390;1.396,0060;0,8213;0
151;08-04-2022 16:09:00 88;-2,0005;1,3125;1,4523;0,0425;0,9482;0,3147;0,0986;-0,0719;0,4374;0,2787;0,8479;-0,4510;-0,0907;-0,0307;0,9954;-1,9760;1,0710;2,2380;5;1.254,6570;1.395,0540;0,8220;0
152;08-04-2022 16:09:00 99;-2,0009;1,3128;1,4518;0,0416;0,9486;0,3136;0,0974;-0,0701;0,4439;0,2854;0,8487;-0,4452;-0,0934;-0,0327;0,9951;-1,9760;1,0710;2,2380;5;1.257,1660;1.393,7950;0,8225;0
153;08-04-2022 16:09:00 110;-2,0010;1,3129;1,4512;0,0409;0,9490;0,3127;0,0957;-0,0682;0,4506;0,2796;0,8519;-0,4428;-0,0937;-0,0310;0,9951;-1,9760;1,0710;2,2380;5;1.259,4360;1.392,6590;0,8231;0
154;08-04-2022 16:09:00 122;-2,0013;1,3131;1,4508;0,0401;0,9494;0,3114;0,0940;-0,0664;0,4571;0,2716;0,8558;-0,4402;-0,0873;-0,0333;0,9956;-1,9760;1,0710;2,2380;5;1.261,8430;1.391,1600;0,8236;0
155;08-04-2022 16:09:00 132;-2,0015;1,3133;1,4503;0,0396;0,9499;0,3100;0,0922;-0,0649;0,4638;0,2686;0,8588;-0,4363;-0,0795;-0,0362;0,9962;-1,9760;1,0710;2,2380;5;1.264,2300;1.389,5420;0,8241;0
156;08-04-2022 16:09:00 144;-2,0022;1,3136;1,4499;0,0391;0,9504;0,3086;0,0912;-0,0635;0,4709;0,2681;0,8620;-0,4302;-0,1016;-0,0304;0,9944;-1,9760;1,0710;2,2380;5;1.267,2960;1.387,6840;0,8245;0
157;08-04-2022 16:09:00 154;-2,0025;1,3138;1,4495;0,0382;0,9509;0,3071;0,0900;-0,0626;0,4782;0,2688;0,8659;-0,4220;-0,1021;-0,0552;0,9932;-1,9760;1,0710;2,2380;5;1.270,0720;1.385,8980;0,8249;0
158;08-04-2022 16:09:00 166;-2,0027;1,3140;1,4492;0,0373;0,9514;0,3058;0,0882;-0,0613;0,4856;0,2723;0,8697;-0,4117;-0,1136;-0,0413;0,9927;-1,9760;1,0710;2,2380;5;1.272,9780;1.384,3490;0,8252;0
159;08-04-2022 16:09:00 177;-2,0033;1,3143;1,4488;0,0363;0,9518;0,3045;0,0877;-0,0610;0,4937;0,2807;0,8738;-0,3970;-0,1095;-0,0369;0,9933;-1,9760;1,0710;2,2380;5;1.276,3160;1.382,6570;0,8256;0
160;08-04-2022 16:09:00 188;-2,0036;1,3145;1,4484;0,0354;0,9522;0,3033;0,0849;-0,0597;0,5016;0,2893;0,8771;-0,3834;-0,1139;-0,0368;0,9928;-1,9760;1,0710;2,2380;5;1.278,9850;1.381,0940;0,8259;0
161;08-04-2022 16:09:00 199;-2,0044;1,3149;1,4483;0,0344;0,9526;0,3021;0,0845;-0,0598;0,5096;0,2969;0,8805;-0,3695;-0,1246;-0,0434;0,9912;-1,9760;1,0710;2,2380;5;1.282,6780;1.379,2890;0,8261;0
162;08-04-2022 16:09:00 210;-2,0046;1,3152;1,4481;0,0340;0,9531;0,3008;0,0831;-0,0597;0,5178;0,3003;0,8852;-0,3552;-0,0233;-0,0691;0,9973;-1,9760;1,0710;2,2380;5;1.285,6920;1.377,5050;0,8263;0
163;08-04-2022 16:09:00 222;-2,0053;1,3157;1,4480;0,0338;0,9537;0,2989;0,0821;-0,0601;0,5256;0,3025;0,8899;-0,3415;-0,0182;-0,0762;0,9969;-1,9760;1,0710;2,2380;5;1.289,3910;1.374,8460;0,8264;0
164;08-04-2022 16:09:00 232;-2,0057;1,3160;1,4480;0,0337;0,9543;0,2969;0,0816;-0,0609;0,5333;0,3010;0,8945;-0,3305;-0,0097;-0,0817;0,9966;-1,9760;1,0710;2,2380;5;1.292,7380;1.372,2860;0,8265;0
165;08-04-2022 16:09:00 244;-2,0064;1,3164;1,4480;0,0335;0,9550;0,2948;0,0803;-0,0613;0,5407;0,2871;0,9011;-0,3249;-0,0304;-0,0788;0,9964;-1,9760;1,0710;2,2380;5;1.296,4160;1.369,4010;0,8264;0
166;08-04-2022 16:09:00 255;-2,0067;1,3167;1,4481;0,0333;0,9556;0,2926;0,0800;-0,0623;0,5478;0,2691;0,9079;-0,3213;-0,0179;-0,0844;0,9963;-1,9760;1,0710;2,2380;5;1.299,8580;1.366,5490;0,8263;0
167;08-04-2022 16:09:00 265;-2,0076;1,3172;1,4482;0,0331;0,9563;0,2906;0,0795;-0,0631;0,5546;0,2540;0,9139;-0,3166;-0,0256;-0,0846;0,9961;-1,9760;1,0710;2,2380;5;1.304,0530;1.363,6590;0,8261;0
168;08-04-2022 16:09:00 277;-2,0083;1,3176;1,4483;0,0331;0,9568;0,2887;0,0797;-0,0644;0,5616;0,2416;0,9200;-0,3085;-0,0279;-0,0864;0,9959;-1,9760;1,0710;2,2380;5;1.307,9990;1.361,0670;0,8259;0
169;08-04-2022 16:09:00 288;-2,0087;1,3179;1,4484;0,0331;0,9574;0,2870;0,0802;-0,0664;0,5687;0,2341;0,9261;-0,2959;-0,0970;-0,0778;0,9922;-1,9760;1,0710;2,2380;5;1.311,5220;1.358,7690;0,8257;0
170;08-04-2022 16:09:00 299;-2,0091;1,3181;1,4485;0,0330;0,9578;0,2855;0,0804;-0,0681;0,5752;0,2342;0,9306;-0,2814;-0,1383;-0,0704;0,9879;-1,9760;1,0710;2,2380;5;1.314,9070;1.356,7470;0,8255;0
171;08-04-2022 16:09:00 310;-2,0095;1,3184;1,4486;0,0330;0,9581;0,2846;0,0808;-0,0696;0,5815;0,2415;0,9332;-0,2662;-0,1301;-0,0769;0,9885;-1,9760;1,0710;2,2380;5;1.318,5000;1.355,3800;0,8253;0
172;08-04-2022 16:09:00 322;-2,0102;1,3187;1,4487;0,0329;0,9584;0,2835;0,0814;-0,0714;0,5877;0,2540;0,9342;-0,2506;-0,1303;-0,0794;0,9883;-1,9760;1,0710;2,2380;5;1.322,3240;1.353,7340;0,8251;0
173;08-04-2022 16:09:00 332;-2,0106;1,3190;1,4489;0,0328;0,9588;0,2822;0,0817;-0,0729;0,5931;0,2646;0,9349;-0,2367;-0,1333;-0,0735;0,9883;-1,9760;1,0710;2,2380;5;1.325,7970;1.351,9140;0,8248;0
174;08-04-2022 16:09:00 344;-2,0112;1,3192;1,4492;0,0328;0,9592;0,2807;0,0823;-0,0747;0,5981;0,2673;0,9367;-0,2261;-0,1357;-0,0806;0,9875;-1,9760;1,0710;2,2380;5;1.329,3530;1.349,8800;0,8243;0
175;08-04-2022 16:09:00 355;-2,0119;1,3195;1,4494;0,0324;0,9597;0,2792;0,0829;-0,0763;0,6027;0,2673;0,9388;-0,2173;-0,1337;-0,0797;0,9878;-1,9760;1,0710;2,2380;5;1.332,8860;1.347,6500;0,8239;0
176;08-04-2022 16:09:00 366;-2,0124;1,3198;1,4497;0,0318;0,9602;0,2774;0,0835;-0,0786;0,6073;0,2618;0,9418;-0,2108;-0,1365;-0,0822;0,9872;-1,9760;1,0710;2,2380;5;1.335,7370;1.345,2540;0,8235;0
177;08-04-2022 16:09:00 377;-2,0131;1,3201;1,4500;0,0313;0,9607;0,2758;0,0841;-0,0800;0,6106;0,2513;0,9451;-0,2087;-0,1417;-0,0871;0,9861;-1,9760;1,0710;2,2380;5;1.338,9720;1.342,9760;0,8231;0
178;08-04-2022 16:09:00 388;-2,0136;1,3204;1,4502;0,0309;0,9611;0,2744;0,0845;-0,0812;0,6136;0,2388;0,9488;-0,2066;-0,1420;-0,0900;0,9857;-1,9760;1,0710;2,2380;5;1.341,8060;1.340,9930;0,8227;0
179;08-04-2022 16:09:00 399;-2,0140;1,3206;1,4505;0,0304;0,9614;0,2736;0,0858;-0,0830;0,6167;0,2275;0,9525;-0,2024;-0,1449;-0,0900;0,9853;-1,9760;1,0710;2,2380;5;1.344,8600;1.339,5750;0,8223;0
180;08-04-2022 16:09:00 410;-2,0145;1,3209;1,4507;0,0295;0,9617;0,2725;0,0864;-0,0841;0,6194;0,2211;0,9550;-0,1978;-0,1411;-0,0946;0,9855;-1,9760;1,0710;2,2380;5;1.347,9440;1.337,9490;0,8219;0
181;08-04-2022 16:09:00 422;-2,0151;1,3212;1,4509;0,0286;0,9621;0,2712;0,0874;-0,0854;0,6221;0,2177;0,9568;-0,1926;-0,0956;-0,0831;0,9919;-1,9760;1,0710;2,2380;5;1.351,5560;1.335,9700;0,8215;0
182;08-04-2022 16:09:00 433;-2,0156;1,3215;1,4511;0,0277;0,9625;0,2698;0,0890;-0,0878;0,6240;0,2201;0,9573;-0,1873;-0,0850;-0,0913;0,9922;-1,9760;1,0710;2,2380;5;1.354,9710;1.333,9090;0,8210;0
183;08-04-2022 16:09:00 443;-2,0164;1,3219;1,4514;0,0264;0,9630;0,2681;0,0904;-0,0895;0,6259;0,2212;0,9580;-0,1826;-0,1101;-0,0876;0,9901;-1,9760;1,0710;2,2380;5;1.359,0110;1.331,2830;0,8205;0
184;08-04-2022 16:09:00 455;-2,0176;1,3224;1,4517;0,0253;0,9635;0,2667;0,0917;-0,0909;0,6270;0,2256;0,9577;-0,1785;-0,0989;-0,0805;0,9918;-1,9760;1,0710;2,2380;5;1.363,5740;1.328,9570;0,8199;0
185;08-04-2022 16:09:00 466;-2,0181;1,3226;1,4519;0,0246;0,9639;0,2652;0,0931;-0,0919;0,6282;0,2276;0,9577;-0,1761;-0,1022;-0,0881;0,9908;-1,9760;1,0710;2,2380;5;1.367,1770;1.326,8980;0,8195;0
186;08-04-2022 16:09:00 477;-2,0188;1,3230;1,4521;0,0237;0,9644;0,2635;0,0948;-0,0930;0,6291;0,2263;0,9582;-0,1751;-0,1093;-0,1013;0,9888;-1,9760;1,0710;2,2380;5;1.371,3230;1.324,4530;0,8190;0
187;08-04-2022 16:09:00 488;-2,0193;1,3233;1,4523;0,0232;0,9648;0,2619;0,0957;-0,0938;0,6295;0,2200;0,9597;-0,1751;-0,1092;-0,1016;0,9888;-1,9760;1,0710;2,2380;5;1.374,7180;1.322,1360;0,8185;0
188;08-04-2022 16:09:00 499;-2,0202;1,3237;1,4525;0,0229;0,9653;0,2601;0,0974;-0,0948;0,6300;0,2121;0,9612;-0,1761;-0,1221;-0,1139;0,9859;-1,9760;1,0710;2,2380;5;1.378,8520;1.319,5370;0,8180;0
189;08-04-2022 16:09:00 510;-2,0207;1,3240;1,4526;0,0227;0,9658;0,2584;0,0991;-0,0959;0,6301;0,2067;0,9622;-0,1773;-0,1249;-0,1208;0,9848;-1,9760;1,0710;2,2380;5;1.382,6100;1.317,1190;0,8175;0
190;08-04-2022 16:09:00 521;-2,0212;1,3243;1,4527;0,0227;0,9664;0,2560;0,1005;-0,0969;0,6302;0,2000;0,9632;-0,1798;-0,1326;-0,1266;0,9830;-1,9760;1,0710;2,2380;5;1.386,3090;1.314,1530;0,8171;0
191;08-04-2022 16:09:00 533;-2,0216;1,3246;1,4527;0,0218;0,9670;0,2539;0,1029;-0,0981;0,6301;0,1968;0,9634;-0,1822;-0,1411;-0,1211;0,9825;-1,9760;1,0710;2,2380;5;1.390,2840;1.311,2430;0,8166;5
192;08-04-2022 16:09:00 544;-2,0226;1,3251;1,4527;0,0208;0,9676;0,2517;0,1068;-0,0996;0,6297;0,2000;0,9621;-0,1854;-0,1370;-0,1235;0,9828;-1,9760;1,0710;2,2380;5;1.394,8050;1.308,0720;0,8162;0
193;08-04-2022 16:09:00 555;-2,0233;1,3255;1,4526;0,0191;0,9683;0,2491;0,1092;-0,1009;0,6297;0,2001;0,9616;-0,1877;-0,1316;-0,1277;0,9830;-1,9760;1,0710;2,2380;5;1.399,6030;1.304,4840;0,8157;0
194;08-04-2022 16:09:00 565;-2,0238;1,3259;1,4525;0,0173;0,9690;0,2465;0,1126;-0,1020;0,6291;0,2040;0,9603;-0,1902;-0,1229;-0,1226;0,9848;-1,9760;1,0710;2,2380;5;1.405,0970;1.300,9690;0,8152;0
195;08-04-2022 16:09:00 577;-2,0246;1,3264;1,4524;0,0160;0,9697;0,2436;0,1160;-0,1035;0,6285;0,2047;0,9597;-0,1923;-0,1376;-0,1261;0,9824;-1,9760;1,0710;2,2380;5;1.411,0430;1.297,1140;0,8146;0
196;08-04-2022 16:09:00 588;-2,0251;1,3268;1,4522;0,0146;0,9705;0,2407;0,1221;-0,1059;0,6283;0,2009;0,9603;-0,1937;-0,1435;-0,1257;0,9816;-1,9760;1,0710;2,2380;5;1.417,0570;1.293,3000;0,8140;0
197;08-04-2022 16:09:00 599;-2,0258;1,3273;1,4520;0,0132;0,9713;0,2376;0,1259;-0,1077;0,6275;0,1961;0,9609;-0,1957;-0,1522;-0,1349;0,9791;-1,9760;1,0710;2,2380;5;1.423,4180;1.289,0420;0,8133;0
198;08-04-2022 16:09:00 614;-2,0265;1,3279;1,4516;0,0114;0,9722;0,2339;0,1307;-0,1097;0,6267;0,1897;0,9616;-0,1982;-0,1465;-0,1318;0,9804;-1,9760;1,0710;2,2380;5;1.430,3000;1.284,1570;0,8127;0
199;08-04-2022 16:09:00 623;-2,0275;1,3285;1,4513;0,0092;0,9733;0,2295;0,1355;-0,1125;0,6252;0,1880;0,9616;-0,1998;-0,1528;-0,1384;0,9785;-1,9760;1,0710;2,2380;5;1.438,8030;1.278,2330;0,8117;0
200;08-04-2022 16:09:00 632;-2,0284;1,3292;1,4509;0,0071;0,9743;0,2250;0,1403;-0,1155;0,6235;0,1907;0,9608;-0,2012;-0,1461;-0,1306;0,9806;-1,9760;1,0710;2,2380;5;1.448,0020;1.272,1290;0,8106;0
